Author,Comment,LikeCount,PublishedAt
@serkanserin962,Bir daha fakir ile başlayan bir içerik görürsem kanalı takipten çıkıyorum. Çok itici olmaya başladı artık bu başlıklar anladık fakiriz de niye kabulleniyoruz. Mutlu olmak sadece zengin olmakla mı ilgili. Anlatacaksanız fakir olup bu şekilde mutlu olabilmeyi anlatın. Bakış açınızın yanlış ve basit olduğunu düşünüyorum. Bu olaya sıkışıp kaldınız. Bence daha zihin açıcı içerikler gelmeli. Birazda bilimsel konulara değinip biraz zihin açın.,1,2024-11-03T12:02:09Z
@olcaybicmen-wb9mp,❤❤❤,0,2024-11-03T12:00:14Z
@stnkmn6774,Bir umuttur yaşamak,0,2024-11-03T11:58:48Z
@bluemmttr,mesela gençlere üniversite okumayla ilgili sanat bir dünya sunuluyor.. sanki saygın bir birey olmak için üniversite okumak şartmış gibi.. halbuki iyi bir boyacı olarak hem çok daha fazla para kazanabilir ve kendinizi de geliştirebilirsiniz..,1,2024-11-03T11:58:27Z
@ismailyavuz5963,Sen devlet düşmanı mısın lan,0,2024-11-03T11:57:48Z
@JammyJoe-nu1pq,Winston Churchill: babası süperzengin<br>Bill gates : hem annesi hem de babası zengin<br>Melon musk : annesi model babasının zümrüt madeni var<br>Ali koç : Fahri koç&#39;un oğlu,0,2024-11-03T11:55:21Z
@Zerrih,"gündüz vakti arkada ışık boş yere yanıyor, yalançı hoca zenginmiş",0,2024-11-03T11:54:31Z
@osmanozturk8838,Yolunuz açık olsun. Teşekkürler,0,2024-11-03T11:52:59Z
@sagittariusa9838,"<a href=""https://www.youtube.com/watch?v=C7NWXPxCQPI&amp;t=828"">13:48</a> işte şimdi fakir olduğuna inandım 🫂",0,2024-11-03T11:51:08Z
@qwerty-fo6cq,Hep fakir fakir backgroundlar,0,2024-11-03T11:48:45Z
@mbahcali,"sonunda emek-sermaye çelişkisini ucundan kavradı. Onu da yanlış kavradı. Herşey sınıfsal, kurduğun ilişkiler bile sınıfsal. Network, statü, etkilendiğin şeyler, etkilediğin şeyler. Toplumsal diyalektiği biraz bilse akademisyenliğe gerçekten adım atacak da...İyi bir okula girmek bile yetersiz. Diyelim ki Ankara Hukuk fakültesini kazandı 2 genç. Biri sosyal ve ekonomik açıdan geniş bir networku olan bir zengin çocuğu, yani bir burjuva. Diğeri ise Afyon&#39;un  köyünden bir genç. Okulu bitirince kim, hangi işleri alır, kimin aylık kazanç marjı ne kadar olur? Cevapların ilk genç lehine olacağı açık değil mi?<br>En zengin %10&#39;un en iyi üniversitelerin kontenjanlarının çoğunu dolduruyor olması net sınıfsal bir olgudur.<br>Zaten birçok ülkede o &quot;iyi&quot; denen üniversiteler doğrudan paralı okullar, fakirlerin çocuklarının o kapılardan girmesi mümkün değil.<br>iki sınıf var. Gerisi hikaye<br>Peki çözüm?<br>Basit: Sosyalizm",1,2024-11-03T11:48:25Z
@000Emir,İyi ki fakir değilim(bugün peynir aldım) 😎😎,0,2024-11-03T11:41:42Z
@tahauzun6992,Hocam bilim insanı yetiştirmek için açacağınız yerde 30 yaş üstü öğrenci kabul ediyorsanız açınca haber edin geleyim. Mimarlıkta yüksek lisansımı bitirmek üzereyim ve liseden beri temel bilimlerle(özellikle fizik) ilgilenmek istiyorum. İş yok diye mimarlık seçtik fizikçi yapın beni.,0,2024-11-03T11:40:32Z
@ALPHA-og4oi,Ülkenin özeti. Net çok haklısın. Kalite keyfli vlog. Emeğinize sağlık👍,4,2024-11-03T11:39:24Z
@Retiredbee179,"Hep söylerim , bu ülkede gizli kast sistemi var . Cumhuriyet az bi fırsat verdi ama şimdi onu da geri aldılar … fırsat eşitliği isteyen bi zahmet ….sunu kaldırıp isyan edecek .. üzgünüm …",0,2024-11-03T11:38:52Z
@halilertaas,Goergo orqell,0,2024-11-03T11:38:51Z
@ridvancataldirek2625,Hocam hayatimda bir kac kitap okumus olmama ragmen bu kitabi alacagim 😂 Emekleriniz paha bicilemez umarim ulkemizde sizin gibi hocalarimizin sayisi artar 🥰,0,2024-11-03T11:36:36Z
@Mematiadamdir,Hocam her ilde varmı kitap,0,2024-11-03T11:36:21Z
@DALGIÇ10,Hocam cennette huriler olacak istediğimiz her şeyi yiyip içeceğiz😂,0,2024-11-03T11:33:51Z
@tahapamuk,İlker Canikligil kapatılsın.,0,2024-11-03T11:32:51Z
@mertcankose477,Network ve torpil olmadan olmaz demenin torpille olan mücadalenize negatif bir yansimasi olucağını düşünüyor musunuz ?,0,2024-11-03T11:32:49Z
@zOkann,"Reis çok gerçekçisin, helal olsun.",1,2024-11-03T11:27:04Z
@MYRAT23,Hocam kitabı PDF şeklinde de satışa sunarsanız harika olurdu,2,2024-11-03T11:26:57Z
@emoqi,Hocam biz o zurna dürümü yemek için bi hafta hesap yapıyoruz.,0,2024-11-03T11:25:17Z
@onuryakisikli8951,Bu güne kadar umut satarak başarılı olanlara inat umutsuzluk satarak başarılı olan tanıdığım tek insansınız hocam. Teşekkür ederiz.😊,93,2024-11-03T11:24:13Z
@oscar_schindler,redpillci hocam saygılar :),0,2024-11-03T11:21:24Z
@HasanSALCIAV,"Teşekkürler hocam, kendi çapımızda debelenmeye devam.",0,2024-11-03T11:19:44Z
@rfatduran6222,hocam  esonur pide de joker indirimiyle 8 lahmacun 200tlye geliyor yanında 1lt ayran ile beraber haberin olsun fakirler için 1e1,0,2024-11-03T11:18:50Z
@metinmercangil,"Madem network , o zaman  çare network marketing.",0,2024-11-03T11:18:23Z
@isimsizkanal2596,Bir zurna dürüm fedaisi yaparaktan kitabınızı aldım hala okumaktayım hocam,1,2024-11-03T11:18:20Z
@KurdesenJack,"Sabah sabah yine gerçeğin soğuk tokadını yiyerek uyandım hocam çok saolun. İşin kötü yanı sizinle tamamen aynı fikirde olsam da ve çok uzun zamandır yanılmadığımı her geçen gün daha da fark etsem de, başka birinden de bunu duymak yine de koyuyor be. Insan aynı fikirde olduğu insana uyuz olur mu oluyor işte! Size çok uyuz oluyorum hocam sevgiler. ❤",0,2024-11-03T11:15:29Z
@dmbatmaz,George Orwell ın hayvan çiftliğini tavsiye ediyorum okumayanlara. Artık sadece domuzlar diyorum bunlara,0,2024-11-03T11:14:28Z
@ulasdorukoz3914,Kitabınız görme engelliler için GETEM sesli kitap kütüphanesine eklenebilirse çok güzel olur. Emeklerinize sağlık,17,2024-11-03T11:12:49Z
@ozgurkurt,Teşekkürler Hocam 🙏,0,2024-11-03T11:12:48Z
@berkanatalay7615,Hocam saç sakal favoriler bir sonraki network hedefi yahudi lobisi mi? :D,1,2024-11-03T11:11:48Z
@handehepyasar7923,YÖK Başkanı olacak adamsın,0,2024-11-03T11:10:02Z
@sefayesilkaya274,Başkalarının başarı kıstasları uğruna harcanmış hayatlara hocamızın kitabını okuyoruz. 😊,2,2024-11-03T11:09:15Z
@onuryakisikli8951,"<a href=""https://www.youtube.com/watch?v=C7NWXPxCQPI&amp;t=190"">3:10</a> Bu videoyu parkta simit ayran yerken izliyor olmam 😅",0,2024-11-03T11:08:15Z
@orhun2212,Fakirler derneği açar mısınız?,0,2024-11-03T11:08:06Z
@-JessyBlue-,"Hocam, pazarlama önlisans okudum sonra dikey geçiş yaparak lisansa tamamladım,çalışma hayatında biraz tecrübe kazandıktan sonra pazarlama yüksek lisans yaparım diye düşünüyordum, 25 sene oldu, iyiki yüksek lisans yapmamışım😮.Dersler,konular,müfredat hala önlisans derecesinde.Pazarlamanın 4 P&#39;si değişti, babuşka Asuman eklendi😊,ama müfredat hala aynı .Hocam internetten satış yoktu, dağıtım kanalları sınırlıydı uluslararası pazarlama fırsatcılığa dayanıyordu şimdi takipçi sayısına göre belirlenir oldu.<br>Yani hocam akademik çalışmalara giren kadar gitmeyenlerde çok 😢",2,2024-11-03T11:06:34Z
@ayhancaliskan9274,"Lütfen şu HOCAM kelimesini bırakın artık, sinir kapıyorum hocam hocam hocam bu kadar hocanın olduğu ülkede bu kadar bilgisiz tembel cahil nasıl olur, başka bir değim bulun artık.",0,2024-11-03T11:05:29Z
@huseyinulker1564,"Hocam, ODTÜ&#39;ye girince de pek bir şey değişmiyor maalesef :)",0,2024-11-03T11:03:25Z
@cemkurttekin4110,❤❤❤❤❤❤❤❤❤❤,0,2024-11-03T11:02:16Z
@turgay.demirel,çok çalışan insan da networkünü geliştirebilir. çalışmaya insanla kimse network yapmaz. ama bazı torpilliler çalışmadan network yaparak bir şeyler elde edebiliyor.,0,2024-11-03T10:59:15Z
@alpercanberkbalc4652,2017 de boğaziçi bilgisayar hedefliyordum. Fakir olarak kazandım. Bitirdim. Olay o değil arkadaşlar.,1,2024-11-03T10:57:27Z
@AbdullahAybar,sizi çok seviyorum çünkü korkak değilsiniz ve bu düzensiz hayatı korkmadan anlatan ve söyleyen nadir insanlardansınız saygılar,74,2024-11-03T10:56:22Z
@whiteshadow4967,Adamın dibisin lan özellikle sondaki yapıcağın doğru olucaksa ❤,0,2024-11-03T10:56:16Z
@Ekinpolattt,Hocam şimdi tek yol sosyalizm mi diyorsunuz?,0,2024-11-03T10:54:59Z
@memnunkaygili,bu format iyi hep devam etsin. fatih altaylıdan esinlenmişsiniz iyi olmuş.,0,2024-11-03T10:53:55Z
@BTHN2024,👌💯❤🦖,0,2024-11-03T10:52:41Z
@pyoutube_channel6671,Hocam umarım çok başarılı olursun.,0,2024-11-03T10:50:06Z
@yksyks2,yksye hazırlanıyorum alıp okumam ne kadar mantıklı :)),1,2024-11-03T10:50:04Z
@ErwinRommel_1942,Hocam arkadaki kirli çamaşırların ve kitabın temizlenip asılması harika detay(Kitap tüm pisliklerden yalanlardan arındırılmış ve asılmış yani herkese gösterilmiş.)Hocam ayrıca okula aidat veriyoruz o parayı size versek daha iyi olmazmı hem belli kişilerin maaşları yada uygulamalı deney gibi çünkü hocam düşününce böyle  bir yer olursa velilerin birşey diyeceğini sanmıyorum diğer okullarda hoca bozuntuları kitaplardan para alırken biz o parayı size verelim.Daha mantıklı değil mi?İyi günler diliyorum.,2,2024-11-03T10:49:39Z
@erdisoyer1609,🎉,0,2024-11-03T10:49:01Z
@istanbullular_dernegi,"İlk yapılması gereken, fakirlerin 5 çocuk , 10 çocuk yapmalarına engel olmaktır sanırım <br><br>Kaç zenginin, 10 çocuğu var ?",1,2024-11-03T10:46:08Z
@cemrohnda5940,Teşekkürler.,0,2024-11-03T10:45:29Z
@cheryywinee9378,"Ben üniversite tercih dönemimden bahsetmek istiyorum, öncelikle ailem çok fakir ve üniversite okuyan kimse olmadığı için yapayalnızdım üniversite masraflarımı ailemin karşılamayacağını biliyordum, yani her gün 50 tl bile vermeyecek kadar fakir ve anlayışsız bir ailem vardı, lisede de hep fakirdik, üniversitenin ilk senesinden beri her gün çalışacağımı bilerek tercih yapmam gerekiyordu ve basit bir bölüm yazmalıydım tıp mühendislik falan okursam okul dışında para kazanabileceğim işlerde çalışamazdım, o yüzden biraz daha kolay bir bölüm yazmalıydım, zaten laptopum falan da olmadığı için asla yüksek bölümleri düşünmedim, derece isteyen bölümlerde okuyanların ailesi aşırı ilgiliydi ve hepsinin telefonu laptopumu lisede alınmıştı, bense bunları kendim çalışarak almıştım, maalesef fakirliğimin farkında olarak tercih yaptım, en hızlı mezun olup en hızlı iş bulabileceğim bir bölüm yazdım, fakat benim için aşağıda olan 4 yıllık bir bölüm yazmış bile olsam sınıf arkadaşlarımla tanışmamla kendimi daha da yetersiz hissettim, derece istemeyen herhangi bölümdeki insanların eşyaları da son modeldi ve bunlara doğuştan sahiplerdi, aileleri aşırı ilgiliydi, ben ilk kez üniversitede içime kapandım, çevremde tek 4 yıllık İngilizce eğitim veren bir bölüm ben kazanmıştım, yıllardır arkadaş olduğum kişiler ve üniversite arkadaşlarım hiç kimse beni anlamıyordu sanki, tek yaptığım fakirliğimle barışmak oldu, fakir bir aileden geldiğimi kabullendim eskisi kadar büyük hayallerim yok, daha makul hayallerim var, sadece güzel bir işim güzel bir evim güzel bir arabam bir de belki yazlığım olsun yeterli diye düşünüyorum",1,2024-11-03T10:43:47Z
@esomtr,"bizi de eğitin ya , bence fakirleri ve niteliksiz insanları yetiştirin , hiç hayali olmayan, en azından bilimsel deney yaparken daha cesur oluruz.",0,2024-11-03T10:43:33Z
@landscapeworldy,"Böyle bir rehber yok.<br><br>Akepeli bilmem kimin kızı gelsin ezsin de bakalım hayatta kalabiliyor musunuz, ya da sanatçısınız, onun bunun oğlu gelip eziyor sizi; bakalım kaç kişi konuşabiliyor bunu!",0,2024-11-03T10:40:15Z
@bahararas7457,Hayırlı olsun,0,2024-11-03T10:40:08Z
@sister3448,"Bir Alman şirketinden ayrıldığım ve iş aradığım bir dönemde memleketin sayılı şirketlerinin patronları ve genel müdürleriyle dolu bir partiye katıldım. Ege&#39;de özel plajı olan bir villadayız, havuz ve göz alabildiğine uzanan bir bahçe.. Yahu ben mayolarıyla gezen adamlara CV mi vereceğim? Hakkını veren bir introvert olarak, İşletme&#39;de öğrendiğim pazarlama tekniklerini mi uygulayacağım? Hiiiç kendimden, iş deneyimlerimden bahsedemedim. Ancak sanat sepet kitap yazar vs konuşabildim üç gün boyunca... Kös kös döndüm evime yine işsiz 😢😂",0,2024-11-03T10:39:18Z
@thallyme,Bizim gönlü bol Refika&#39;mız inşallah seni görür ve beraber bir video yaparak liyakatin önemini vurgular ❤,0,2024-11-03T10:39:16Z
@oyamediha2599,Harikasınız..İleri yaşta sizi izliyorsam  sizde çok büyük yeteneği görüyorum ve ohh gerçekleri ortaya koyan yorumlayan gençler var diyorum. Yolunuz açık olsun.,5,2024-11-03T10:37:49Z
@KamilMutlu,"montajınızı yiyim hocam <a href=""UCkszU2WH9gy1mb0dV-11UJg/person-blue-holding-pencil""></a>",0,2024-11-03T10:37:18Z
@ademcelik9173,👏🏼👍,0,2024-11-03T10:35:36Z
@nazmiyyeah,"Hocam siz bu işleri yapmakla, aklı selim her insanın vicdan ve muhakemesini ete kemiğe büründürüp dile getirmiş gibi oluyorsunuz. İyiler çoğalmalı ve organize olmalı ki yozlaşmanın üstesinden gelebilelim. İyiler ödlek ve kuyruğu titrek olmamalı. Aytıca benim kanaatime göre kitabı sadece hayata hazırlanan gençler okumamalı. Küçğk çocuk sahibi olan her ebeveyne (gerekirse) doğum hediyesi, doğum günü hediyesi olarak vermek gerek. Aklınıza ve kaleminize sağlık. Tatlı ekibinize selamlar 🤘😎",0,2024-11-03T10:35:20Z
@nocentply,Sağolun hocam,0,2024-11-03T10:35:20Z
@Nuray-y1h,Süper bir yorum kitabinizi alacağım en yakın zamanda 🎉🎉🎉,0,2024-11-03T10:34:43Z
@mehmeterengunay3812,hocam eskişehir&#39;de bir kitap imza günü düzenleyecek misiniz acaba?,0,2024-11-03T10:34:35Z
@huseyinguner6821,Hocam imzalı kitabın olayı nedir?,0,2024-11-03T10:32:14Z
@omeraydin319,"Vallaha ,senin yalanlarindan biktik,hatta senden",0,2024-11-03T10:31:00Z
@can8995,Artık podcast gelmiyor😢 hocam niye öyle gömdünüz İlker Hoca&#39;ya belki flutv ye çıkardınız,0,2024-11-03T10:30:52Z
@sister3448,Hocaya KURUTMA MAKİNESİ KAMPANYASI için siz de KATIL butonuna tıklayın..😂,0,2024-11-03T10:30:34Z
@serdaray9191,"huzursuz bir fakirim. Huzurlu bir fakir olmak istemiyorum. Huzursuzluk ve sorunlar içime işlemiş, onlarsız imkanı yok yaşayamam. Sağolun  hocammm :)",6,2024-11-03T10:30:33Z
@TSKGenelkurmayBaskanligi,"Evet, hikayemi paylaşmak istiyorum:<br><br>Ailemin durumu orta seviyede ve babamın siyasi çevresi geniş, fakat bu çevrelere derinlemesine dahil olacak kadar saf bir adam değil. Hiçbir zaman kendisi veya çocukları (ben dahil tüm kardeşlerim istemedik, anlatacağım) için bu çevreyi kullanmadı; bu da ek bilgi olarak dursun.<br><br>2019 yılında, 17 yaşımdayken bir üniversiteye başladım. Bölümümü sevmediğim için ilk senemde &quot;yurtta tekrar hazırlanırım&quot; dedim (tabii ki olmadı). İkinci seneye geldiğimde, bilgisayara olan ilgimden dolayı ikinci bir üniversiteye başladım ve alaylı olarak yazılım öğrenmeye çalıştım (biraz öğrendim ama iş hayatı çok farklı, hocamızın dediği gibi). Üçüncü ve dördüncü yıllardan sonra 21 yaşımda iki üniversiteden de mezun oldum. Sıra iş arama aşamasına geldi; tabii ben &quot;tamam ya, işim hazır, kesin yazılımdan falan girerim&quot; diye düşünüyordum. 3-5 ay geçti ve gerçek yüzüme vurdu: Kitaplardan ve videolardan öğrendiklerim faydalıydı ama iş başvurularında istediğim şartları karşılayamıyordu. En kötüsü, hocamızın dediği gibi çevrem de yoktu. En başta dediğim gibi, babamın çevresini kullanabilirdim ama bunu tercih etmedim, bu benim için bir başarısızlık gibi görünüyordu. Neyse, 5 ayın sonunda en azından açıkta kalmayayım dedim ve banka ya da özel bir şirkette çalışmayı düşündüm. Başvurduklarım en az 3-6 hafta sonra dönüyordu ve genelde mülakata çağırıp reddediyorlardı. Sonrasında, kız arkadaşım polis olduğu için kamuya girme fikrine kapıldım. O zamanki cahillik ve düşüncesizlikle 2030 yılına kadar olan tecilimi bozup yedek subaylığa başvurdum (amacım, sonrasında muvazzaf olarak kalmak ve KPSS puanı olmadan subaylığa girmekti). Tam tamına 4-5 ay da böyle geçti. Tabii bu süreçte umutlarım yüksekti; ortalamam yüksek, iki üniversite diplomam var, keyfim yerinde. Sonuç açıklandığında, Ankara/Mamak&#39;ta &quot;er&quot; statüsüne atandım. O süreçten sonra yine 1-2 ay iş arama ve sonrasında KPSS çalışmayı istemem gibi süreçler gelişti. Sınava 2 ay kalmıştı ve sadece 1 ay çalışabildim; farklı sebeplerden ötürü sınava gerektiği kadar hazırlanamamıştım ve 62 gibi kötü bir puan aldım. Bu puan, sınavdaki bazı soruları rastgele işaretlememden kaynaklandı. Sonrasında yine işe girmek istedim ama piyasa artık çok kötüydü; ya onları beğenmiyordum ya da onlar beni beğenmiyordu. İş bulmam aslında kolaydı, 20-21 bin ₺ maaşla başlayabilirdim, fakat hayatımı özel sektöre adamak istemedim. Şu anki sorunumuz tecil durumu. Bozduğum tecili tekrar ettirdim ve bu sefer en fazla 2025 Haziran&#39;a kadar sürecek. Artık bankalarda veya beyaz yakalı işlerde de çalışamıyorum. Kız arkadaşım kamuda memur ve evlilik konuları gündeme geliyor. Anlayacağınız, size bir başarısızlık hikayesi sundum. Hatalarımın farkındayım, ancak tüm suçu kendime yüklemek de doğru olmaz. Önüm kapalı değil, geç de olsa hedeflerime ulaşabilirim. KPSS&#39;ye tekrar çalışıyorum, umarım subaylık ya da komiserlik bir gün olacak. Umarım bu süreçte yaşlanmam. Bu süreç, benim iki yıl önce yaşadıklarımdan bugüne kadar olan olayların özeti. Görüldüğü gibi bu ülkede referans kullanmadan, kendi emeğimle bir şeyler başarmaya çalıştım ama olmadı. Bu süreçte kız arkadaşıma ben, o da bana baya bir destek oldu. Ailem sağ olsunlar 2 yıl boyunca kötü anlar olsa da çok destek oldular ama o bu süreçlerde beni vasıfsız yerine koyan, çocukları ve kendileri okumaktan aciz, yaşam kalitesi ve vizyonu nedir bilmeyenleri hiç unutmayacağım. Hepinizin gönlünce olsun dostlarım. Bu ülkede hiçbir başarı cezasız kalmaz o yüzden başarısızlığı en kötü şey olarak görmeyin, başarısız olmaktan korkmayın :D<br><br>Hatalarım ve cahilliklerim:<br>1- Üniversite 4. sınıftayken ve mezun olduktan hemen sonra KPSS&#39;ye girmemek.<br>2- Yedek subaylık sürecinde KPSS&#39;ye çalışmamak.<br>3- Özel sektörde iş bulduğum zamanlarda, yetiştirmeye adam aradıkları düşüncesiyle subaylık olur da onları yarı yolda bırakırım diye o işlere girmemek.<br>4- Referanssız, kendi emeğimle bir şeyler yapabileceğime inanmak ve daha fazlası...",0,2024-11-03T10:29:14Z
@plasebox,❤❤,2,2024-11-03T10:25:04Z
@ISO07ISO,Hayır kabullenmek en yanlışı kabullenmek. Bil başına gelecekleri ama kabullenme. Bu farklı bir şey. Olacak olanı tahmin edersin hazırlığını yaparsın ama sisteme olan itirazını da diri tutacaksın...,0,2024-11-03T10:20:35Z
@boronez6487,Üniversitede algoritma hocam derste bu öğrendiklerinizin iş hayatında bir önemi yok önemli olan network dersleri önemsemeyin demişti bende öyle yaptım daha okulum devam ediyor ama çok kişiyle tanıştım umarım bir işe yarar,0,2024-11-03T10:17:26Z
@asiyekelecioglu3908,"Çok iyi, elinize emeğinize sağlık ❤👏👏👏👏",1,2024-11-03T10:14:18Z
@ekonomist9487,"Herkezin şunun bilincinde olması gerekir: Ortadoğu kültüruyle yoğrulmuş, ağır dini motiflerle bezenmiş, cok  ağır değişim şansı olan, eğitim ortalaması orta 1 sınıf düzeyinde olan, kalabalık ve ekonomik seviyesi düşük bir ülkedeyiz ve bu çok uzun bir süre değişmeyecek...",8,2024-11-03T10:14:15Z
@mehmetali7605,Hocam kitap siparisi verdim ama arkada ki kurutmada kitabin asili olduğunu görünce aldığım icin cok mutlu oldum. 😂,0,2024-11-03T10:13:27Z
@SercanDemir-z5k,Ben Hepsinden Bıktım Hocam,0,2024-11-03T10:13:11Z
@fatmanur3964,Zengin değilim ama buraya katkı sağlamak istediğimde kendimi zengin sanıp tekrar fakirliğimle yüzleşiyorum :D,1,2024-11-03T10:12:36Z
@ismailyavuz5963,Senin amacın ne birader senin amacın ne söyle bakayım bana bir,0,2024-11-03T10:10:49Z
@ismailyavuz5963,Birader sen hocayla filan bırak tamam mı sen biraz git YouTuber ol sen sen YouTuber öğrenciler de biraz rahat eder en azından bizler biz rahat ederiz tamam,0,2024-11-03T10:10:30Z
@Altmissekiz,1<br>2<br>3<br> Diye sıralamak isteyen biri var mı,0,2024-11-03T10:08:06Z
@piyalex,"<a href=""https://www.youtube.com/watch?v=C7NWXPxCQPI&amp;t=705"">11:45</a> burada çok güzel bir örnek vermek istiyorum hocam bir Fakır olarak :) ne zaman Instagram&#39;da Erasmus ile alakalı bir şey görsem yorumları bir açıyorum herkes gitmiş fakat internette kaç kişi yılda erasmus&#39;a gidiyor ya da benzeri programlara katılıyor diye bakıyorsunuz 60.000. E kaç tane üniversite öğrencisi var ? 6 milyon. İki ihtimal var ya milletimiz kolpa sıkıyor ya da fakirler çoğunlukta...",0,2024-11-03T10:07:48Z
@lizcain2444,THANX 🌏🌏🏖,0,2024-11-03T10:06:38Z
@minecan8472,Kuzenim emirhan ve eski sunıf arkadaşım sinan ı  behçet hocamın anlattığı lartlarda odtü kazanabikdiklerş ve %1lik grupta olduğu için tebrik ediyorum buradan 🤭,0,2024-11-03T10:05:21Z
@hasanhuseyinoktay1879,"Videonun başında &quot;eee hocam soruşturma vardı ne oldu ?&quot; Diyenlere ananın ........sı oldu demiş kibarca. Hiç sevmem zerre yararı olmayıp gelip eee hocam ne oldu diyen alttan alta kötülüğünü isteyen kahpeleri.... O kadar kahpeler ki videonun başından hiç alınmamışlardır bile... Özü kahpe çünkü.... ///Hocam, avukatım. Bursa&#39;dayım. Ücretsiz kesinlikle yardımcı olmam kimseye. Sizle Türk ulusunu çok sevdiğim için omuz omuza verebilirim. En azından görüş veririz. Çünkü ben de torpil yapmadığım için yurtdışına gidiyorum.",0,2024-11-03T10:05:00Z
@huseyinsusever5159,sayınız 1 milyonu bulsun hocam sizi takdir ediyorum,8,2024-11-03T10:04:56Z
@YasinBikmazer,"<a href=""https://www.youtube.com/watch?v=C7NWXPxCQPI&amp;t=900"">15:00</a> &#39;da videoyu durdurup beğenip bunu yazıyorum. Elinize sağlık hocam inşallah önünüze çıkan engellere rağmen başarırsınız.",11,2024-11-03T10:02:27Z
@fatmanur3964,Teşekkürler.,1,2024-11-03T10:01:12Z
@rexapin3847,Artık konuşalım hocam şu gerçekleri. Her yeni bir videoda yeni bir gerçekle yüzleşmektende bıktım hocam.,0,2024-11-03T09:59:28Z
@cigdemcebi3712,Canım hocam. Çok hakl çok samimi ve gerçeksiniz.❤❤❤,0,2024-11-03T09:59:23Z
@muhammedbulutgocer601,Hocaya soruşturma işleri olunca dengesi biraz şaşmış. Kendi kendini bitirecek. Düşmanlarını kendine güldürecek.,0,2024-11-03T09:59:02Z
@evrimozturk9326,Subliminal kitap😂,0,2024-11-03T09:58:45Z
@gulyalcnkaya6748,Sadece buraya iki isim yazmak<br> istiyorum.<br>Kerem Kınık  ve kızı<br>Eylem Tok ve oğlu<br>Gerçekten de böyme bir şeye ihtiyacımız vardı.,0,2024-11-03T09:58:31Z
@evrimozturk9326,Behçet hocam ❤,1,2024-11-03T09:58:19Z
@Atabeyfendi,👏👏👏👏👏,1,2024-11-03T09:57:32Z
@ArdaÖzdemir-b8m,hocam fakirim (öğrenciyim) kitabın &quot;ücretisz&quot; PDF&#39;si çıkar mı😁,0,2024-11-03T09:55:42Z
@sltakan2174,"Merhabalar, emeklerinize saglik. Kitabi yurtdisina gonderme ya da e-kitap olarak satin alma opsiyonlari var mi? Tesekkur ederim..",0,2024-11-03T09:55:33Z
@dimarzio1832,"<a href=""https://www.youtube.com/watch?v=C7NWXPxCQPI&amp;t=1011"">16:51</a> bu arada nautilusta varsa bugun alıcam kitabı 🤘",0,2024-11-03T09:51:45Z
@Ehli-fakir25,Bu kitabın üzerine &quot;Modern Çöküş&quot; Celalettin Vatandaş kitabını da okuyun mutlaka,0,2024-11-03T09:51:30Z
@danisstube,Emeginize saglik,0,2024-11-03T09:51:07Z
@Berkeberkeogullari,"<a href=""https://www.youtube.com/watch?v=C7NWXPxCQPI&amp;t=884"">14:44</a>  özkara fakir köyü",3,2024-11-03T09:51:00Z
@gokay8003,Bir konuya kadar halısın hocam ama sen celal şengörün yerinde olsan bilim adamı mı olurdun o kadar malın mülkün içinde birde olaylara bu yönüyle bak isteyen kişi bir yolunu bulur yapar. Dünya çapında bir jeolog veya profesör olmana gerek yok en azından o yolda yürümüş olmak bile insana yeter. Bir çok çocuk imkanlar içinde kayboluyor bir çoğu da imkansızlıklar içinde kayboluyor bu işin ortası yok isteyen her türlü bir yolunu bulur.,0,2024-11-03T09:50:56Z
@ibrahimkaya6925,Hocam k.k gibi mutfak dan çekip at bari :) seviyorum yanlış anlaşılmasın yani sizi hocam k.k yı degil,0,2024-11-03T09:50:55Z
@mmehmed,"hocam, kitabı avrupadan nasıl alabiliriz?",0,2024-11-03T09:50:36Z
@evrensel9628,Hocam uzun zamandir içimde tuttuğum bir seyi caktirmadan söylemişsiniz. Aileden milyonlarla milyarlarla zengin olan insanlar (bknz Celal) fakir kesime bu halk cahil bu halk aptal diyor. Kendini de fakir kesimden görmeyen (ki aslinda onlar da öyle ancak sadece olmadigi anlatilarak kandirilmis) insanlar da onlari alkislayip evet bu halk cahil diyorlar. Vay fakirlerin haline vay,0,2024-11-03T09:49:15Z
@suleymankucuk6110,Arkadaki akın dil eğitim mi?,0,2024-11-03T09:48:14Z
@harungun_,👏 👏,0,2024-11-03T09:47:46Z
@coffeesophers,Her şey olacağına varır diyip videoyu kapatıyorum :D Bu ihtimallerin hepsiyle nasıl uğraşalım? Kafaya takmaya değmez. Bütün beklentiler insanı üzer. Ne geliyorsa onunla mutlu olmayı öğrenirsek başarılı olmuşuz demektir.,0,2024-11-03T09:46:30Z
@guldulger,Muhteşem anlatım için teşekkürler hocam ❤,0,2024-11-03T09:45:57Z
@nextgoodays,Arka fon çok iyi,1,2024-11-03T09:45:29Z
